"","scrubbed_family","scrubbed_genus","log_pet_leafarea","count","fit","upr","lwr"
"2176","Betulaceae","Alnus",-7.03445066188311,403,4.31000869675292,5.09408476825942,3.52503628077153
"2177","Betulaceae","Alnus",-6.85956338898111,403,4.33806735315185,5.1425737787013,3.63604956372404
"2178","Betulaceae","Alnus",-6.99516673599311,403,4.29007447135415,5.06841877271672,3.50629372526681
"2179","Betulaceae","Alnus",-7.9149093425616,403,3.95241156245451,4.71425532232988,3.1560658096514
"2180","Betulaceae","Alnus",-7.40059855861355,403,4.16249796647135,4.97177779044853,3.37829153444513
"2181","Betulaceae","Alnus",-7.0881974030168,403,4.27503248653432,5.03400172945302,3.45293985298817
"2182","Betulaceae","Alnus",-7.2913742609256,403,4.1772275308157,4.92061113893934,3.47919350454567
"2183","Annonaceae","",-7.94388584777895,5,3.67639628320716,4.49190754612054,2.89361995795654
"2212","Fagaceae","Quercus",-7.47626651435593,357,4.47614280208527,5.27500262568499,3.68700644451315
"2213","Fagaceae","Quercus",-7.86948803630287,357,4.36502751006455,5.09736066730842,3.59079883528323
"2214","Fagaceae","Quercus",-7.55610501759481,357,4.43578053801329,5.10913271266327,3.66897796914378
"2215","Fagaceae","Quercus",-7.71058117410403,357,4.4126956638321,5.15361285991711,3.61105508307235
"2216","Fagaceae","Quercus",-6.42313462584363,357,4.84491163238,5.56029993355776,4.04604039937031
"2217","Fagaceae","Quercus",-8.04756463250058,357,4.26228732849014,5.00081920104302,3.47408188393247
"2218","Fagaceae","Quercus",-8.27862914937615,357,4.20792140192982,4.98124318441631,3.44653488268278
"2219","Fagaceae","Quercus",-7.22806798692788,357,4.56593341528127,5.36090972496838,3.79998303420304
"2220","Fagaceae","Quercus",-7.75330100858071,357,4.37831891768935,5.15638989446868,3.62220177612574
"2221","Fagaceae","Quercus",-7.76118858947542,357,4.38259819638713,5.18629233790705,3.62545059533118
"2222","Fagaceae","Quercus",-7.59047501480308,357,4.44514969711583,5.18730966923587,3.72110101310438
"2223","Fagaceae","Quercus",-7.28898055991861,357,4.55196040572398,5.30069114037099,3.79239519052839
"2224","Fagaceae","Quercus",-7.71388304544271,357,4.40764309980927,5.17392830044509,3.63114276872552
"2225","Fagaceae","Quercus",-7.65417877144143,357,4.39987807518591,5.17029085528272,3.64822850689692
"2226","Fagaceae","Quercus",-7.73984963393084,357,4.37160584456133,5.14192304248664,3.60723694808307
"2227","Fagaceae","Quercus",-7.9570918071161,357,4.28246698448474,5.03405955480889,3.52148925503098
"2228","Fagaceae","Quercus",-7.71983916041434,357,4.40042113573036,5.16578403060148,3.63035753640288
"2229","Fagaceae","Quercus",-7.61736319717721,357,4.42580709792531,5.14411472455226,3.6801188501927
"2230","Fagaceae","Quercus",-7.38505264295942,357,4.50054254899551,5.28301135539401,3.75272751392344
"2231","Fagaceae","Quercus",-7.88414374025492,357,4.32735315565796,5.07130366714418,3.54293317238067
"2232","Fagaceae","Quercus",-8.0861058216745,357,4.31664852610501,5.01080985524771,3.54472288346056
"2233","Fagaceae","Quercus",-6.83953323784191,357,4.72654299260536,5.44121602541412,3.93700061839098
"2234","Fagaceae","Quercus",-7.45092504712274,357,4.47626169719237,5.2650378199835,3.75915662757695
"2235","Fagaceae","Quercus",-8.0628141172786,357,4.26703381605051,5.06577099705254,3.51294438937774
"2236","Fagaceae","Quercus",-7.37915187795989,357,4.51395458761527,5.25859130769307,3.77186050257926
"2314","Betulaceae","Alnus",-8.82807565703845,403,3.55245688470306,4.32636392767498,2.81046420147207
"2315","Betulaceae","Alnus",-7.59302754820958,403,4.06549157973259,4.83296891979706,3.27780595218008
"2316","Betulaceae","Alnus",-7.53572164471927,403,4.08940732788673,4.88196174647939,3.25648679707233
"2317","Betulaceae","Alnus",-7.4664502410079,403,4.13692504706924,4.93703181606076,3.36097917594598
"2318","Betulaceae","Alnus",-7.24065789428909,403,4.18352511386115,4.94230507325075,3.42350750676544
"2319","Betulaceae","Alnus",-7.8680370841062,403,3.9572300039848,4.81839293680119,3.24690863498058
"2320","Betulaceae","Alnus",-7.80871168489966,403,4.0023377038799,4.75205940298031,3.15457745892025
"2321","Betulaceae","Alnus",-6.19353862685336,403,4.62138080606515,5.44370795241855,3.85910293724826
"2324","Betulaceae","",-7.4496330695036,403,4.11869263933776,4.8340119165647,3.39169803235216
"2325","Betulaceae","",-8.61723454559646,403,3.70721656224428,4.48908480150994,2.88437500410857
"2326","Betulaceae","",-7.55656600796713,403,4.09158268050183,4.84742964390473,3.33988086954624
"2327","Betulaceae","",-7.84434821291917,403,3.97944348791239,4.78293903305105,3.14662574168255
"2328","Betulaceae","",-7.06146838789085,403,4.26263394063515,5.02680314695862,3.46262120424105
"2329","Betulaceae","",-7.70177306992706,403,4.06181236569621,4.78860354618664,3.24616476629552
"2330","Betulaceae","",-7.57533608245365,403,4.08509692112227,4.83639002990301,3.35170397693807
"2331","Meliaceae","Cedrela",-7.94480221199209,10,4.0589143683672,4.87825073668966,3.33057804592208
"2333","Rosaceae","Crataegus",-8.85682842504258,159,3.5666035665343,4.38835622358906,2.78938947416714
"2334","Rosaceae","Crataegus",-8.49627843766396,159,3.68811665058956,4.49219676675633,2.89635945707577
"2338","Fagaceae","",-6.33420897284674,357,4.84162645609887,5.56035788585633,4.13766143558647
"2339","Fagaceae","",-7.48525503601612,357,4.4686019105687,5.28943852439079,3.70037696175712
"2340","Fagaceae","Fagus",-8.26220219666291,357,4.23597154237637,4.95766712290852,3.42838209890236
"2341","Fagaceae","Fagus",-7.28054073162583,357,4.55215276629142,5.30984405410578,3.77944416924498
"2343","Juglandaceae","",-6.73997222930931,27,4.3642511016122,5.10495763473765,3.55983978517305
"2344","Juglandaceae","",-8.54856002716574,27,3.64506151645068,4.4045072976979,2.88956787170851
"2345","Juglandaceae","",-6.62660776029803,27,4.43946443871234,5.11504157101358,3.70656672728705
"2346","Juglandaceae","",-7.09846552263024,27,4.23357686044833,4.99659739780243,3.39883621567621
"2350","Fagaceae","Quercus",-7.05604417269589,357,4.64587213607753,5.34314529988167,3.92160565507708
"2351","Fagaceae","Quercus",-6.82819022382794,357,4.71232819150562,5.43997757478553,3.93221485783941
"2352","Fagaceae","Quercus",-7.66039347413405,357,4.44273422022515,5.14213717784672,3.72660246684787
"2353","Fagaceae","Quercus",-7.37986672812024,357,4.49665039913578,5.24866522847751,3.72363919931476
"2354","Fagaceae","Quercus",-7.02764866486194,357,4.59555629764663,5.35465007170202,3.92921044042336
"2355","Fagaceae","Quercus",-6.15083314998207,357,4.93451477926139,5.62910413531935,4.11951913571857
"2356","Fagaceae","Quercus",-6.74943786349597,357,4.73955065870243,5.50665879798926,3.94940825270556
"2357","Fagaceae","Quercus",-7.84306064869773,357,4.36432680490127,5.06657304332508,3.64512828954904
"2358","Fagaceae","Quercus",-7.48953820246138,357,4.4688912463528,5.23910865434093,3.75389714104908
"2359","Fagaceae","Quercus",-6.47478460777206,357,4.8177951438735,5.55398335753507,4.08807842712672
"2360","Fagaceae","Quercus",-7.42856221741462,357,4.48798043344238,5.22421851008071,3.71045513789979
"2361","Fagaceae","Quercus",-6.56492117913822,357,4.80850444220747,5.53709190351356,4.04280531853573
"2362","Fagaceae","Quercus",-7.15912085142803,357,4.58319691938073,5.31995744832169,3.8002029965161
"2363","Fagaceae","Quercus",-6.54190802954576,357,4.78046917802126,5.46198269176854,4.02966653298834
"2364","Fagaceae","Quercus",-6.8206880702178,357,4.70759547084615,5.45011176042962,3.96854444200857
"2365","Fagaceae","Quercus",-7.61717616082859,357,4.43554378953737,5.13291497639635,3.66862478759344
"2366","Fagaceae","Quercus",-7.10587334628455,357,4.61744656176055,5.330606548052,3.81234790135622
"2367","Fagaceae","Quercus",-7.32131808512792,357,4.52560963103496,5.27990206585123,3.77034594954657
"2368","Fagaceae","Quercus",-7.2535086524168,357,4.5606036345792,5.34861180156774,3.81885558963193
"2369","Fagaceae","Quercus",-6.95218063281078,357,4.64991203955751,5.39481961839024,3.94140754123521
"2370","Fagaceae","Quercus",-7.29312662570717,357,4.55237112119644,5.23330446011822,3.81050898611764
"2371","Fagaceae","Quercus",-6.75490716140659,357,4.72357461193478,5.46286936288582,3.99665993808093
"2372","Fagaceae","Quercus",-6.83899350086187,357,4.71204261255136,5.39806706271126,3.97562560895603
"2373","Fagaceae","Quercus",-8.08281350147693,357,4.28782942028898,5.03752110103234,3.55149812569874
"2374","Fagaceae","Quercus",-6.78962208241702,357,4.68359281346769,5.49932290823112,3.949944243547
"2375","Fagaceae","Quercus",-6.75612663395555,357,4.69852756844229,5.39928586291544,3.91644112308481
"2376","Fagaceae","Quercus",-7.49149036263546,357,4.48923886233813,5.24094859355745,3.7835339328458
"2408","Rosaceae","Cercocarpus",-5.4921162162085,159,4.89706507093232,5.62883385868151,4.12441019765873
"2409","Rosaceae","Cercocarpus",-5.54361041690884,159,4.88395746141857,5.70217625604047,4.11201993195787
"2410","Rosaceae","Cercocarpus",-5.79269959369192,159,4.79019881328565,5.51507581662697,3.99235431404687
"2411","Rosaceae","Cercocarpus",-5.60556615812452,159,4.84426288771119,5.60812449232747,4.07984057221948
"2412","Rosaceae","Cercocarpus",-4.89337519514744,159,5.13949575324017,5.83567907387526,4.38421823520152
"2413","Rosaceae","Cercocarpus",-4.91498458137076,159,5.16660992003619,5.91463765205809,4.36838315837358
"2414","Rosaceae","Holodiscus",-4.66352434974623,159,5.2283592941854,5.98143748487483,4.45087514016761
"2416","Fabaceae","",-4.80125782195214,45,5.16002005285497,5.88508205025938,4.39386404060575
"2417","Salicaceae","Populus",-6.15727736609659,79,4.84767898572279,5.56541617841462,4.06439842628877
"2418","Salicaceae","Populus",-6.60679475664802,79,4.6976694903132,5.46320219453585,3.94347754610191
"2419","Salicaceae","Populus",-5.71706378205712,79,5.00913202449675,5.72233191214918,4.22195089498169
"2420","Salicaceae","Populus",-5.87669832412499,79,4.94975831716838,5.66575447705262,4.1819254233978
"2421","Salicaceae","Populus",-6.21625545456854,79,4.82977521092483,5.58960469008658,4.0789456919851
"2422","Salicaceae","Populus",-7.55336641478509,79,4.4087588652184,5.17053091961558,3.58036119107563
"2423","Salicaceae","Populus",-7.62499025507117,79,4.38600421880978,5.14598173407796,3.543733974876
"2424","Salicaceae","Populus",-6.26849369729792,79,4.81660732946633,5.56603316030881,4.08855974031037
"2425","Salicaceae","Populus",-6.9858184472373,79,4.58305424754221,5.30638284983275,3.78472337245239
"2426","Salicaceae","Populus",-7.86985437501327,79,4.29173360080869,5.10434773503966,3.49721547685607
"2427","Salicaceae","Populus",-7.02873266113519,79,4.56323764466235,5.32863619035589,3.75534083159714
"2428","Rosaceae","Prunus",-7.98915063331992,159,3.89326692473298,4.64154641792649,3.12082052924999
"2429","Rosaceae","Prunus",-7.65143393892123,159,4.03929280680007,4.8404546355917,3.31363974067524
"2446","Salicaceae","Salix",-5.27733406397428,79,5.13641574566233,5.89958609708389,4.38019486412423
"2447","Salicaceae","Salix",-5.22424178063303,79,5.1330838693005,5.91591900944236,4.3863938913842
"2448","Rosaceae","Sorbus",-7.79468382988519,159,3.97644615151312,4.73453410823064,3.16212388515636
"2449","Sapindaceae","Acer",-8.18824922121582,45,3.92312869659094,4.72099951939439,3.06561302621255
"2450","Ericaceae","Arbutus",-6.99547126778874,7,4.23518728326,5.01782230945257,3.47953998259465
"2451","Ericaceae","Arbutus",-6.45948614188241,7,4.43928706357642,5.22439123949781,3.68945230582586
"2452","Ericaceae","Arbutus",-6.36850314425994,7,4.47532476948164,5.2574830765637,3.7330347598676
"2453","Ericaceae","Arbutus",-5.72232910504683,7,4.71180162034141,5.45437738560355,3.96886745229182
"2454","Ericaceae","Arbutus",-5.61183922934705,7,4.76351722084347,5.57164247788548,3.98847121052201
"2458","Rosaceae","Heteromeles",-5.86221119225182,159,4.73284942337331,5.5015684432861,4.0186361903876
"2459","Rosaceae","Heteromeles",-6.49669120769571,159,4.47192184190991,5.21326878470858,3.76971894582056
"2460","Rosaceae","Heteromeles",-6.97770253431994,159,4.34318807742573,5.08740396298111,3.59239196748196
"2461","Rosaceae","Heteromeles",-6.72908203586528,159,4.40251260097032,5.18823369211042,3.61798811520985
"2462","Rosaceae","Heteromeles",-5.67010420790674,159,4.82267392024163,5.60696213713421,4.0731400648092
"2463","Rosaceae","Heteromeles",-7.19360170393283,159,4.19639046832286,4.98763201573663,3.47572497665128
"2464","Rosaceae","Holodiscus",-6.10753914297906,159,4.65825996201971,5.39289957540744,3.92139376008053
"2465","Fabaceae","",-7.13681630406038,45,4.17335168367929,4.93491179580186,3.45039928785191
"2466","Salicaceae","Populus",-7.24455056777909,79,4.49387722900997,5.28552344897634,3.74102707323548
"2467","Salicaceae","Populus",-6.94736758879938,79,4.60031972197198,5.32528029024742,3.81165388389448
"2468","Salicaceae","Populus",-7.97216326180923,79,4.28275052236664,5.0817397210005,3.45903848565695
"2469","Salicaceae","Populus",-5.985494403931,79,4.93135185572051,5.66954561557835,4.13398330474599
"2470","Salicaceae","Populus",-5.99383014292474,79,4.89729605671199,5.6478980407134,4.1547926733005
"2473","Salicaceae","Salix",-5.33460113275529,79,5.09760042848837,5.83230569446511,4.34560052395254
"2480","Lauraceae","Litseaphyllum",-7.3995072992952,40,4.34219363684822,5.08828764283784,3.5541154335913
"2481","Lauraceae","Litseaphyllum",-6.12014918993741,40,4.79797541769486,5.54687031764093,4.04916223127654
"2482","Lauraceae","Litseaphyllum",-7.64468299289221,40,4.20990084975083,4.98041590433617,3.40733974996384
